Calendar Year,Land Class,Land Category,State/Offshore Region,Revenue Type,Commodity,Sales Volume,Gas MMBtu Volume,Sales Value,Royalty Value Prior to Allow,Transportation Allow,Processing Allow,Royalty Value Less Allow,Effective Royalty Rate
2023,Federal,Onshore,Colorado,Royalties,Gas,"254,363,630.21","263,714,519.29","$1,039,953,511.13","$128,647,471.80","-$9,500,044.33",$0.00,"$119,147,427.47",11.46%
2023,Federal,Onshore,Colorado,Royalties,NGL,"349,710,555.93",0.00,"$255,489,996.77","$31,861,928.39","-$6,807,816.16","-$8,131,560.00","$16,922,552.23",6.62%
2023,Federal,Onshore,Colorado,Royalties,Oil,"8,247,063.13",0.00,"$622,161,019.04","$78,342,300.53","-$733,047.08",$0.00,"$77,609,253.45",12.47%
2023,Federal,Onshore,Idaho,Royalties,NGL,196.06,0.00,$164.45,$20.56,$0.00,$0.00,$20.56,12.50%
2023,Federal,Onshore,Idaho,Royalties,Oil,14.43,0.00,$876.70,$109.59,$0.00,$0.00,$109.59,12.50%
2023,Federal,Onshore,Illinois,Royalties,Oil,"13,352.11",0.00,"$978,988.08","$122,373.38",$0.00,$0.00,"$122,373.38",12.50%
2023,Federal,Onshore,Kansas,Royalties,Gas,"1,845,293.91","1,813,255.25","$4,025,478.69","$503,075.57","-$1,862.61",$0.00,"$501,212.96",12.45%
2023,Federal,Onshore,Kansas,Royalties,NGL,"7,636,032.77",0.00,"$3,205,092.46","$400,790.38",$0.00,"-$35,019.07","$365,771.31",11.41%
2023,Federal,Onshore,Kansas,Royalties,Oil,"100,042.94",0.00,"$6,669,941.44","$825,054.17",$0.00,$0.00,"$825,054.17",12.37%
2023,Federal,Onshore,Kentucky,Royalties,Gas,"92,719.58","108,064.39","$236,350.07","$29,538.23","-$5,196.64",$0.00,"$24,341.59",10.30%
2023,Federal,Onshore,Kentucky,Royalties,Oil,"4,129.71",0.00,"$289,944.63","$40,396.40",$0.00,$0.00,"$40,396.40",13.93%
2023,Federal,Onshore,Louisiana,Royalties,Gas,"61,803,928.90","62,043,444.05","$150,581,601.15","$20,658,329.86","-$82,715.30",$0.00,"$20,575,614.56",13.66%
2023,Federal,Onshore,Louisiana,Royalties,NGL,"5,988,844.31",0.00,"$5,462,958.62","$796,378.92","-$17,609.46",-$347.11,"$778,422.35",14.25%
2023,Federal,Onshore,Louisiana,Royalties,Oil,"238,431.25",0.00,"$17,876,704.34","$2,205,569.56","-$2,411.24",$0.00,"$2,203,158.32",12.32%
2023,Federal,Onshore,Michigan,Royalties,Gas,"698,153.03","718,802.50","$1,665,309.04","$208,933.21","-$4,099.43",$0.00,"$204,833.78",12.30%
2023,Federal,Onshore,Michigan,Royalties,NGL,"188,213.35",0.00,"$202,477.02","$25,309.97",-$698.55,$0.00,"$24,611.42",12.16%
2023,Federal,Onshore,Michigan,Royalties,Oil,"7,817.25",0.00,"$524,835.89","$67,501.92",$0.00,$0.00,"$67,501.92",12.86%
2023,Federal,Onshore,Mississippi,Royalties,Gas,"166,460.98","192,294.79","$472,291.94","$59,034.56",$0.00,$0.00,"$59,034.56",12.50%
2023,Federal,Onshore,Mississippi,Royalties,NGL,"5,332.51",0.00,"$4,655.32",$581.91,$0.00,$0.00,$581.91,12.50%
2023,Federal,Onshore,Mississippi,Royalties,Oil,"225,593.14",0.00,"$16,788,430.65","$2,098,548.55",$0.00,$0.00,"$2,098,548.55",12.50%
2023,Federal,Onshore,Montana,Royalties,Gas,"7,155,247.94","7,074,656.04","$17,768,956.53","$2,133,010.98","-$288,298.21",$0.00,"$1,844,712.77",10.38%
2023,Federal,Onshore,Montana,Royalties,NGL,"3,223,895.06",0.00,"$2,502,307.06","$309,361.95","-$6,192.57","-$40,156.45","$263,012.93",10.51%
2023,Federal,Onshore,Montana,Royalties,Oil,"2,220,620.91",0.00,"$166,192,188.41","$19,665,423.17","-$441,153.31",$0.00,"$19,224,269.86",11.57%
2023,Federal,Onshore,Nebraska,Royalties,Oil,"23,959.05",0.00,"$1,711,994.59","$214,086.95",$0.00,$0.00,"$214,086.95",12.51%
2023,Federal,Onshore,Nevada,Royalties,Oil,"210,204.95",0.00,"$14,141,544.03","$1,767,781.98",$0.00,$0.00,"$1,767,781.98",12.50%
2023,Federal,Onshore,New Mexico,Royalties,Gas,"1,656,562,990.58","1,704,532,597.84","$4,437,048,980.01","$555,739,372.66","-$51,175,401.46",$0.00,"$504,563,971.20",11.37%
2023,Federal,Onshore,New Mexico,Royalties,NGL,"9,061,596,188.66",5.21,"$5,167,288,991.45","$647,570,325.01","-$57,522,927.26","-$73,324,414.46","$516,722,983.29",10.00%
2023,Federal,Onshore,New Mexico,Royalties,Oil,"439,732,039.18",0.00,"$34,359,155,182.79","$4,331,977,654.49","-$79,630,245.80",$0.00,"$4,252,347,408.69",12.38%
2023,Federal,Onshore,New York,Royalties,Gas,"2,181.72","2,177.61","$4,315.12",$539.36,$0.00,$0.00,$539.36,12.50%
2023,Federal,Onshore,North Dakota,Royalties,Gas,"90,561,027.40","109,396,648.64","$245,872,773.40","$30,515,899.18","-$7,633,570.10",$0.00,"$22,882,329.08",9.31%
2023,Federal,Onshore,North Dakota,Royalties,NGL,"742,119,166.30",0.00,"$404,239,290.32","$50,137,629.70","-$7,410,675.28","-$7,784,627.41","$34,942,327.01",8.64%
2023,Federal,Onshore,North Dakota,Royalties,Oil,"41,878,278.07",0.00,"$3,248,916,390.52","$402,527,600.16","-$22,222,508.84",$0.00,"$380,305,091.32",11.71%
2023,Federal,Onshore,Ohio,Royalties,Gas,"2,830,804.31","2,922,372.13","$5,319,291.22","$664,607.08","-$17,601.15",$0.00,"$647,005.93",12.16%
2023,Federal,Onshore,Ohio,Royalties,Oil,"11,445.12",0.00,"$853,901.90","$106,740.37",$0.00,$0.00,"$106,740.37",12.50%
2023,Federal,Onshore,Oklahoma,Royalties,Gas,"12,727,233.67","13,831,872.95","$33,213,988.34","$4,215,920.94","-$76,292.33",$0.00,"$4,139,628.61",12.46%
2023,Federal,Onshore,Oklahoma,Royalties,NGL,"26,151,880.98",0.00,"$15,964,221.26","$2,027,062.09","-$48,595.41","-$85,896.45","$1,892,570.23",11.86%
2023,Federal,Onshore,Oklahoma,Royalties,Oil,"627,941.06",0.00,"$47,372,436.78","$5,982,444.44","-$13,182.47",$0.00,"$5,969,261.97",12.60%
2023,Federal,Onshore,Pennsylvania,Royalties,Gas,"34,181.31","36,672.64","$76,434.31","$9,554.30",$0.00,$0.00,"$9,554.30",12.50%
2023,Federal,Onshore,Pennsylvania,Royalties,NGL,"10,671.36",0.00,"$3,181.40",$397.69,$0.00,$0.00,$397.69,12.50%
2023,Federal,Onshore,Pennsylvania,Royalties,Oil,456.48,0.00,"$35,006.82","$4,375.85",$0.00,$0.00,"$4,375.85",12.50%
2023,Federal,Onshore,South Dakota,Royalties,Gas,"51,637.00","51,306.39","$141,031.79","$17,628.99","-$2,679.60",$0.00,"$14,949.39",10.60%
2023,Federal,Onshore,South Dakota,Royalties,Oil,"106,867.05",0.00,"$7,957,984.65","$999,258.84","-$62,108.80",$0.00,"$937,150.04",11.78%
2023,Federal,Onshore,Texas,Royalties,Gas,"38,844,234.30","38,272,506.48","$87,942,032.17","$11,348,646.74","-$437,430.86",$0.00,"$10,911,215.88",12.41%
2023,Federal,Onshore,Texas,Royalties,NGL,"28,317,994.66",0.00,"$11,667,085.00","$1,391,203.64",-$791.10,"-$33,427.98","$1,356,984.56",11.63%
2023,Federal,Onshore,Texas,Royalties,Oil,"280,910.79",0.00,"$21,125,690.75","$2,053,063.50","-$2,884.71",$0.00,"$2,050,178.79",9.70%
2023,Federal,Onshore,Utah,Royalties,Gas,"140,904,986.48","152,748,452.89","$1,030,999,845.90","$128,837,646.78","-$3,160,997.19",$0.00,"$125,676,649.59",12.19%
2023,Federal,Onshore,Utah,Royalties,NGL,"113,754,622.46",0.00,"$103,543,599.13","$12,945,599.14","-$2,934,328.39","-$3,261,906.07","$6,749,364.68",6.52%
2023,Federal,Onshore,Utah,Royalties,Oil,"7,451,626.62",0.00,"$523,542,678.17","$68,540,130.18","-$899,683.19",$0.00,"$67,640,446.99",12.92%
2023,Federal,Onshore,Virginia,Royalties,Gas,"118,044.77","118,571.28","$316,964.68","$40,187.35",$0.00,$0.00,"$40,187.35",12.68%
2023,Federal,Onshore,West Virginia,Royalties,Gas,"61,830.24","63,314.17","$113,863.08","$14,238.67",$0.00,$0.00,"$14,238.67",12.51%
2023,Federal,Onshore,Wyoming,Royalties,Gas,"684,940,329.68","719,486,049.75","$4,409,938,283.91","$551,389,083.09","-$28,974,664.84",$0.00,"$522,414,418.25",11.85%
2023,Federal,Onshore,Wyoming,Royalties,NGL,"826,014,686.49",0.00,"$675,164,502.78","$84,668,243.36","-$11,663,080.79","-$16,017,099.92","$56,988,062.65",8.44%
2023,Federal,Onshore,Wyoming,Royalties,Oil,"53,015,145.37",0.00,"$3,976,378,098.04","$486,555,524.28","-$7,719,495.89",$0.00,"$478,836,028.39",12.04%
2024,Federal,Offshore,Alaska OCS,Royalties,Oil,"293,675.76",0.00,"$21,589,974.01","$3,597,910.31",$0.00,$0.00,"$3,597,910.31",16.66%
2024,Federal,Offshore,Gulf of Mexico,Royalties,Gas,"506,869,228.18","538,156,938.08","$1,262,876,859.68","$162,759,638.64","-$33,353,499.70",$0.00,"$129,406,138.94",10.25%
2024,Federal,Offshore,Gulf of Mexico,Royalties,NGL,"2,247,175,357.18",0.00,"$1,264,192,170.33","$154,422,828.00","-$20,494,781.88","-$20,358,076.32","$113,569,969.80",8.98%
2024,Federal,Offshore,Gulf of Mexico,Royalties,Oil,"661,671,560.56",0.00,"$50,146,902,850.36","$5,887,297,120.60","-$213,252,093.76",$0.00,"$5,674,045,026.84",11.31%
2024,Federal,Offshore,Pacific,Royalties,Gas,"2,851,199.15","3,114,285.04","$7,024,231.23","$1,166,624.69",$0.00,$0.00,"$1,166,624.69",16.61%
2024,Federal,Offshore,Pacific,Royalties,Oil,"3,821,130.32",0.00,"$281,027,694.83","$54,703,100.75","-$1,891,813.08",$0.00,"$52,811,287.67",18.79%
2024,Federal,Onshore,Alabama,Royalties,Gas,"288,843.87","293,740.59","$732,636.16","$92,160.94","-$6,113.72",$0.00,"$86,047.22",11.74%
2024,Federal,Onshore,Alabama,Royalties,NGL,"52,518.78",0.00,"$23,804.75","$3,040.67",-$22.72,-$197.49,"$2,820.46",11.85%
2024,Federal,Onshore,Alabama,Royalties,Oil,"12,657.28",0.00,"$734,536.74","$91,819.58",$0.00,$0.00,"$91,819.58",12.50%
2024,Federal,Onshore,Alaska,Royalties,Gas,"9,183,743.48","9,241,890.86","$72,605,000.17","$9,087,570.74",$0.00,$0.00,"$9,087,570.74",12.52%
2024,Federal,Onshore,Alaska,Royalties,Oil,"4,831,757.18",0.00,"$387,491,079.82","$65,314,196.52","-$10,709,869.21",$0.00,"$54,604,327.31",14.09%
2024,Federal,Onshore,Arkansas,Royalties,Gas,"6,799,199.45","6,849,679.23","$14,050,925.55","$1,800,662.64","-$14,178.62",$0.00,"$1,786,484.02",12.71%
2024,Federal,Onshore,Arkansas,Royalties,NGL,"2,773.58",0.00,"$2,170.20",$271.24,-$4.82,-$23.92,$242.50,11.17%
2024,Federal,Onshore,Arkansas,Royalties,Oil,2.32,0.00,$170.41,$21.30,$0.00,$0.00,$21.30,12.50%
2024,Federal,Onshore,California,Royalties,Gas,"6,818,771.34","6,772,448.70","$19,158,450.63","$2,403,333.49","-$281,301.58","-$15,954.37","$2,106,077.54",10.99%
2024,Federal,Onshore,California,Royalties,NGL,"15,068,777.58",0.00,"$17,605,848.51","$2,199,344.14","-$32,572.24",$0.00,"$2,166,771.90",12.31%
2024,Federal,Onshore,California,Royalties,Oil,"7,632,744.70",0.00,"$570,336,429.67","$69,072,530.12","-$340,876.32",$0.00,"$68,731,653.80",12.05%
2024,Federal,Onshore,Colorado,Royalties,Gas,"234,530,574.56","241,760,807.73","$541,945,774.00","$67,265,592.76","-$7,944,927.85",$0.00,"$59,320,664.91",10.95%
2024,Federal,Onshore,Colorado,Royalties,NGL,"355,656,844.41",0.00,"$248,880,852.24","$31,040,037.93","-$6,108,846.68","-$9,142,615.73","$15,788,575.52",6.34%
2024,Federal,Onshore,Colorado,Royalties,Oil,"7,561,473.63",0.00,"$551,221,124.24","$69,803,036.01","-$753,723.01",$0.00,"$69,049,313.00",12.53%
2024,Federal,Onshore,Idaho,Royalties,Gas,"1,016.20","1,210.30","$2,164.93",$270.62,$0.00,$0.00,$270.62,12.50%
2024,Federal,Onshore,Idaho,Royalties,NGL,"2,022.06",0.00,"$1,133.22",$141.66,$0.00,$0.00,$141.66,12.50%
2024,Federal,Onshore,Idaho,Royalties,Oil,59.59,0.00,"$3,286.58",$410.82,$0.00,$0.00,$410.82,12.50%
2024,Federal,Onshore,Illinois,Royalties,Oil,"11,837.90",0.00,"$850,204.50","$106,275.71",$0.00,$0.00,"$106,275.71",12.50%
2024,Federal,Onshore,Kansas,Royalties,Gas,"1,741,587.49","1,709,606.07","$3,190,094.07","$398,715.08","-$1,532.91",$0.00,"$397,182.17",12.45%
2024,Federal,Onshore,Kansas,Royalties,NGL,"7,590,058.23",0.00,"$3,227,868.07","$403,750.86",$0.00,"-$34,327.97","$369,422.89",11.44%
2024,Federal,Onshore,Kansas,Royalties,Oil,"112,269.36",0.00,"$7,164,328.64","$885,180.01",$0.00,$0.00,"$885,180.01",12.36%
2024,Federal,Onshore,Kentucky,Royalties,Gas,"90,928.74","104,157.20","$195,093.33","$24,395.03","-$5,737.48",$0.00,"$18,657.55",9.56%
2024,Federal,Onshore,Kentucky,Royalties,Oil,"4,053.04",0.00,"$279,402.15","$38,723.72",$0.00,$0.00,"$38,723.72",13.86%
2024,Federal,Onshore,Louisiana,Royalties,Gas,"45,867,493.82","46,612,389.58","$97,656,637.79","$13,626,599.10","-$132,499.05",$0.00,"$13,494,100.05",13.82%
2024,Federal,Onshore,Louisiana,Royalties,NGL,"4,818,844.67",0.00,"$4,707,390.15","$700,846.11","-$12,265.14",-$351.07,"$688,229.90",14.62%
2024,Federal,Onshore,Louisiana,Royalties,Oil,"226,681.81",0.00,"$16,762,297.07","$2,086,941.07","-$2,640.90",$0.00,"$2,084,300.17",12.43%
2024,Federal,Onshore,Michigan,Royalties,Gas,"614,087.80","679,721.67","$1,196,723.88","$150,174.45","-$4,129.49",$0.00,"$146,044.96",12.20%
2024,Federal,Onshore,Michigan,Royalties,NGL,"238,469.15",0.00,"$199,259.59","$24,907.46",-$428.90,$0.00,"$24,478.56",12.28%
2024,Federal,Onshore,Michigan,Royalties,Oil,"7,031.99",0.00,"$459,502.22","$59,003.50",$0.00,$0.00,"$59,003.50",12.84%
2024,Federal,Onshore,Mississippi,Royalties,Gas,"290,352.66","341,562.67","$696,518.57","$87,067.36",$0.00,$0.00,"$87,067.36",12.50%
2024,Federal,Onshore,Mississippi,Royalties,NGL,"6,510.78",0.00,"$5,245.28",$655.63,$0.00,$0.00,$655.63,12.50%
2024,Federal,Onshore,Mississippi,Royalties,Oil,"259,966.53",0.00,"$18,574,994.91","$2,321,881.69",$0.00,$0.00,"$2,321,881.69",12.50%
2024,Federal,Onshore,Montana,Royalties,Gas,"6,557,098.11","6,457,625.01","$10,772,979.65","$1,295,684.27","-$260,081.12",$0.00,"$1,035,603.15",9.61%
2024,Federal,Onshore,Montana,Royalties,NGL,"2,896,492.92",0.00,"$2,447,505.54","$301,863.29","-$6,679.54","-$40,755.24","$254,428.51",10.40%
2024,Federal,Onshore,Montana,Royalties,Oil,"2,070,887.06",0.00,"$149,955,567.73","$17,656,557.56","-$421,166.05",$0.00,"$17,235,391.51",11.49%
2024,Federal,Onshore,Nebraska,Royalties,Oil,"23,141.33",0.00,"$1,594,443.06","$199,363.14",$0.00,$0.00,"$199,363.14",12.50%
2024,Federal,Onshore,Nevada,Royalties,Oil,"168,876.75",0.00,"$10,672,799.03","$1,334,101.51","-$17,230.89",$0.00,"$1,316,870.62",12.34%
2024,Federal,Onshore,New Mexico,Royalties,Gas,"1,626,120,482.26","1,630,154,660.42","$2,567,439,622.55","$321,883,654.28","-$47,222,276.88",$0.00,"$274,661,377.40",10.70%
2024,Federal,Onshore,New Mexico,Royalties,NGL,"10,650,699,258.10",7.83,"$6,165,148,365.81","$773,136,917.56","-$68,327,982.13","-$95,091,789.73","$609,717,145.70",9.89%
2024,Federal,Onshore,New Mexico,Royalties,Oil,"501,603,747.91",0.00,"$38,278,583,382.01","$4,824,144,373.36","-$92,418,643.13",$0.00,"$4,731,725,730.23",12.36%
2024,Federal,Onshore,New York,Royalties,Gas,"2,402.73","2,399.20","$4,684.84",$585.60,$0.00,$0.00,$585.60,12.50%
2024,Federal,Onshore,New York,Royalties,NGL,860.16,0.00,$242.94,$30.37,$0.00,$0.00,$30.37,12.50%
2024,Federal,Onshore,North Dakota,Royalties,Gas,"92,843,427.20","108,818,930.85","$169,931,630.37","$20,998,748.23","-$6,027,774.76",$0.00,"$14,970,973.47",8.81%
2024,Federal,Onshore,North Dakota,Royalties,NGL,"775,493,607.54",0.00,"$449,185,455.32","$55,587,337.50","-$7,974,390.72","-$8,159,358.20","$39,453,588.58",8.78%
2024,Federal,Onshore,North Dakota,Royalties,Oil,"41,428,538.51",0.00,"$3,086,985,952.03","$382,455,218.66","-$20,884,599.13",$0.00,"$361,570,619.53",11.71%
2024,Federal,Onshore,Ohio,Royalties,Gas,"2,514,425.97","2,593,540.84","$4,453,870.35","$556,578.42","-$12,068.07",$0.00,"$544,510.35",12.23%
2024,Federal,Onshore,Ohio,Royalties,Oil,"10,543.85",0.00,"$768,384.49","$96,038.25",$0.00,$0.00,"$96,038.25",12.50%
2024,Federal,Onshore,Oklahoma,Royalties,Gas,"11,364,442.68","12,327,815.58","$24,273,725.95","$3,087,358.05","-$59,406.09",$0.00,"$3,027,951.96",12.47%
2024,Federal,Onshore,Oklahoma,Royalties,NGL,"23,942,723.71",0.00,"$15,262,842.84","$1,932,537.26","-$53,502.83","-$112,919.92","$1,766,114.51",11.57%
2024,Federal,Onshore,Oklahoma,Royalties,Oil,"600,047.27",0.00,"$44,771,043.62","$5,881,120.31","-$23,922.41",$0.00,"$5,857,197.90",13.08%
2024,Federal,Onshore,Pennsylvania,Royalties,Gas,"18,818.54","20,732.50","$37,712.58","$4,714.10",$0.00,$0.00,"$4,714.10",12.50%
2024,Federal,Onshore,Pennsylvania,Royalties,NGL,"9,072.00",0.00,"$2,872.32",$359.05,$0.00,$0.00,$359.05,12.50%
2024,Federal,Onshore,Pennsylvania,Royalties,Oil,417.20,0.00,"$31,381.26","$3,922.66",$0.00,$0.00,"$3,922.66",12.50%
2024,Federal,Onshore,South Dakota,Royalties,Gas,"53,894.39","53,273.59","$80,907.82","$10,113.87","-$2,432.08",$0.00,"$7,681.79",9.49%
2024,Federal,Onshore,South Dakota,Royalties,Oil,"100,128.20",0.00,"$7,263,074.77","$910,963.44","-$60,687.25",$0.00,"$850,276.19",11.71%
2024,Federal,Onshore,Texas,Royalties,Gas,"37,883,716.91","37,557,233.31","$72,835,200.92","$9,432,405.25","-$112,931.52",$0.00,"$9,319,473.73",12.80%
2024,Federal,Onshore,Texas,Royalties,NGL,"25,664,629.97",0.00,"$12,659,031.82","$1,509,958.37","-$168,243.60","-$187,110.08","$1,154,604.69",9.12%
2024,Federal,Onshore,Texas,Royalties,Oil,"204,404.79",0.00,"$14,909,363.50","$1,358,685.05","-$3,957.75",$0.00,"$1,354,727.30",9.09%
2024,Federal,Onshore,Utah,Royalties,Gas,"141,287,562.04","153,896,024.83","$356,706,653.88","$44,583,278.35","-$2,834,429.05",$0.00,"$41,748,849.30",11.70%
2024,Federal,Onshore,Utah,Royalties,NGL,"133,031,252.47",0.00,"$96,084,479.70","$12,017,243.29","-$2,568,274.82","-$2,904,510.33","$6,544,458.14",6.81%
2024,Federal,Onshore,Utah,Royalties,Oil,"9,078,033.73",0.00,"$597,948,876.98","$77,473,322.52","-$3,293,122.21",$0.00,"$74,180,200.31",12.41%
2024,Federal,Onshore,Virginia,Royalties,Gas,"105,254.15","105,701.09","$255,447.70","$32,403.12",$0.00,$0.00,"$32,403.12",12.68%
2024,Federal,Onshore,West Virginia,Royalties,Gas,"32,993.20","35,327.59","$60,636.29","$7,584.59",$0.00,$0.00,"$7,584.59",12.51%
2024,Federal,Onshore,Wyoming,Royalties,Gas,"681,303,249.71","714,515,958.93","$1,603,233,468.18","$200,615,860.59","-$21,805,677.37",$0.00,"$178,810,183.22",11.15%
2024,Federal,Onshore,Wyoming,Royalties,NGL,"882,661,009.74",0.00,"$747,093,412.76","$93,686,445.37","-$13,374,372.89","-$18,732,314.49","$61,579,757.99",8.24%
2024,Federal,Onshore,Wyoming,Royalties,Oil,"58,652,960.62",0.00,"$4,234,782,885.08","$519,120,292.96","-$8,289,382.04",$0.00,"$510,830,910.92",12.06%
