period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,revenue,duplicate_no,row_number
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Sodium,"",120,0,1520
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Coal,"",-23866.58,0,1521
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gas,"",5298.63,0,1522
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Geothermal,"",60084.2,0,1523
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Hardrock,"",240,0,1524
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil & Gas,"",-6125934.59,0,1525
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Phosphate,"",4138.56,0,1526
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Potassium,"",400,0,1527
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Sodium,"",-24194.79,0,1528
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",37051.44,0,1529
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Geothermal,"",64587,0,1530
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gilsonite,"",239,0,1531
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Hardrock,"",80,0,1532
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",3331595.67,0,1533
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Phosphate,"",-3160,0,1534
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Sodium,"",-23608.5,0,1535
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",62547271.2,0,1536
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,"",132236640.13,0,1537
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",NGL,"",17212814.61,0,1538
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,"",89897968.03,0,1539
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Other Products,"",9823927.85,0,1540
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",288844.41,0,1541
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",16600.84,0,1542
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",150000,0,1543
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",7157.62,0,1544
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gypsum,"",-73695.56,0,1545
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",5209.03,0,1546
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",-8549.79,0,1547
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",1748149.7,0,1548
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Phosphate,"",1200,0,1549
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Sand & Gravel,"",29257,0,1550
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",40000,0,1551
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",4180,0,1552
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",120000.44,0,1553
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Phosphate,"",200,0,1554
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",6324109.99,0,1555
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",8982491.64,0,1556
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",2401149.36,0,1557
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",11791898.19,0,1558
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Other Products,"",1188052.43,0,1559
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",604759063.63,0,1560
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Not tied to a commodity,"",48750,0,1561
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Gas,"",-7234.42,0,1562
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",NGL,"",-1801.95,0,1563
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil,"",5585.94,0,1564
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil & Gas,"",-19981282.11,0,1565
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Sulfur,"",-71.92,0,1566
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",27062124.89,0,1567
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,"",55264251.2,0,1568
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",NGL,"",20838632.62,0,1569
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,"",333849734.06,0,1570
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Other Products,"",-11095.78,0,1571
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",55098524,0,1572
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gilsonite,"",1500,0,1573
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",7394591,0,1574
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Coal,"",1015294.96,0,1575
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gas,"",3873.24,0,1576
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Geothermal,"",99760.08,0,1577
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gilsonite,"",29.55,0,1578
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Hardrock,"",1704.2,0,1579
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil & Gas,"",2453558.04,0,1580
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Phosphate,"",6178.25,0,1581
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Potassium,"",95.5,0,1582
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Sodium,"",-4.53,0,1583
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",77301,0,1584
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Geothermal,"",334345,0,1585
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Hardrock,"",329.85,0,1586
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",3636982.32,0,1587
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Phosphate,"",-848,0,1588
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Potassium,"",-27169.5,0,1589
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",62430600.06,0,1590
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,"",106650218.75,0,1591
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",NGL,"",16461092.79,0,1592
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,"",59918635.94,0,1593
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Other Products,"",9477706.76,0,1594
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",532425.39,0,1595
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",606.72,0,1596
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",1300686.62,0,1597
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",147760,0,1598
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",2535.64,0,1599
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gypsum,"",-37105.59,0,1600
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",1447.37,0,1601
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",-7439.26,0,1602
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",296185.07,0,1603
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Phosphate,"",,0,1604
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",49716,0,1605
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",-14577.47,0,1606
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Phosphate,"",,0,1607
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",4225818.04,0,1608
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",13686502.7,0,1609
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",2448354.99,0,1610
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",10904095.06,0,1611
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Other Products,"",3364068.19,0,1612
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",722812,0,1613
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Not tied to a commodity,"",74000,0,1614
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Gas,"",-122134.86,0,1615
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",NGL,"",12810.22,0,1616
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil,"",214023.42,0,1617
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil & Gas,"",-18641912.53,0,1618
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",2182288.5,0,1619
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,"",104980794.58,0,1620
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",NGL,"",19282059.69,0,1621
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,"",348387988.44,0,1622
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Other Products,"",4657.41,0,1623
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",2767953.75,0,1624
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Geothermal,"",2321033,0,1625
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",30107597.5,0,1626
Monthly,2010,2010,8,August,11,2010-08-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Coal,"",738568.83,0,1627
