Monthly,2019,2019,2,February,5,2019-02-01,Michigan,26,MI,Michigan,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",834.22,0,1793
Monthly,2019,2019,2,February,5,2019-02-01,Michigan,26,MI,Michigan,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",320.83,0,1794
Monthly,2019,2019,2,February,5,2019-02-01,Missouri,29,MO,Missouri,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-3498.3,0,1795
Monthly,2019,2019,2,February,5,2019-02-01,Missouri,29,MO,Missouri,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Copper,"",-1636.47,0,1796
Monthly,2019,2019,2,February,5,2019-02-01,Missouri,29,MO,Missouri,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Hardrock,"",758.5,0,1797
Monthly,2019,2019,2,February,5,2019-02-01,Missouri,29,MO,Missouri,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Hardrock,"",-758.5,0,1798
Monthly,2019,2019,2,February,5,2019-02-01,Missouri,29,MO,Missouri,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Lead/Zinc,"",58060.68,0,1799
Monthly,2019,2019,2,February,5,2019-02-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-15.47,0,1800
Monthly,2019,2019,2,February,5,2019-02-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-2287.69,0,1801
Monthly,2019,2019,2,February,5,2019-02-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",1863.35,0,1802
Monthly,2019,2019,2,February,5,2019-02-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",32777.15,0,1803
Monthly,2019,2019,2,February,5,2019-02-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",55.33,0,1804
Monthly,2019,2019,2,February,5,2019-02-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",2217.88,0,1805
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Not tied to a commodity,"",26.61,0,1806
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-46874.69,0,1807
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-142406.97,0,1808
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Coal,"",73.87,0,1809
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Coal,"",1430312.83,0,1810
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",202752.71,0,1811
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",634656.52,0,1812
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",39823.07,0,1813
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",35998,0,1814
Monthly,2019,2019,2,February,5,2019-02-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil & Gas,"",117.73,0,1815
Monthly,2019,2019,2,February,5,2019-02-01,North Carolina,37,NC,North Carolina,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Hardrock,"",6.39,0,1816
Monthly,2019,2019,2,February,5,2019-02-01,North Carolina,37,NC,North Carolina,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Hardrock,"",-6.39,0,1817
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Not tied to a commodity,"",16152.17,0,1818
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Coal,"",3480,0,1819
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Coal,"",5098.26,0,1820
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",-129436.82,0,1821
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil,"",-87.84,0,1822
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",305940.55,0,1823
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",-188853.58,0,1824
Monthly,2019,2019,2,February,5,2019-02-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",2858,0,1825
Monthly,2019,2019,2,February,5,2019-02-01,Nebraska,31,NE,Nebraska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-17.29,0,1826
Monthly,2019,2019,2,February,5,2019-02-01,Nebraska,31,NE,Nebraska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-52.52,0,1827
Monthly,2019,2019,2,February,5,2019-02-01,Nebraska,31,NE,Nebraska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",864.42,0,1828
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Not tied to a commodity,"",11940.05,0,1829
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-1242639.63,0,1830
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-3775879.47,0,1831
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Coal,"",1526.26,0,1832
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Coal,"",338714.75,0,1833
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",16863419.69,0,1834
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",6252.5,0,1835
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Geothermal,"",1081.94,0,1836
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",46428932.43,0,1837
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",-1913829.42,0,1838
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",10490.68,0,1839
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil & Gas,"",43643.67,0,1840
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Potassium,"",-545.94,0,1841
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Potassium,"",324505.73,0,1842
Monthly,2019,2019,2,February,5,2019-02-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Sodium,"",27789.12,0,1843
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-7596.12,0,1844
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-23077.01,0,1845
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Geothermal,"",0.65,0,1846
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",-456.06,0,1847
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Geothermal,"",275402.86,0,1848
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",57785.04,0,1849
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",350,0,1850
Monthly,2019,2019,2,February,5,2019-02-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",46723.5,0,1851
Monthly,2019,2019,2,February,5,2019-02-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-0.72,0,1852
Monthly,2019,2019,2,February,5,2019-02-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-1211.35,0,1853
Monthly,2019,2019,2,February,5,2019-02-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",16368.83,0,1854
Monthly,2019,2019,2,February,5,2019-02-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",114.73,0,1855
Monthly,2019,2019,2,February,5,2019-02-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",1980.1,0,1856
Monthly,2019,2019,2,February,5,2019-02-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",1075,0,1857
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Not tied to a commodity,"",0.13,0,1858
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-3850.66,0,1859
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-11747.57,0,1860
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",150995.74,0,1861
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Hardrock,"",-0.03,0,1862
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",36947.53,0,1863
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",5174.65,0,1864
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",209.5,0,1865
Monthly,2019,2019,2,February,5,2019-02-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Quartz,"",0.03,0,1866
Monthly,2019,2019,2,February,5,2019-02-01,Oregon,41,OR,Oregon,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-378.85,0,1867
Monthly,2019,2019,2,February,5,2019-02-01,Oregon,41,OR,Oregon,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-1150.95,0,1868
Monthly,2019,2019,2,February,5,2019-02-01,Oregon,41,OR,Oregon,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",18942.5,0,1869
Monthly,2019,2019,2,February,5,2019-02-01,South Dakota,46,SD,South Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",384.36,0,1870
Monthly,2019,2019,2,February,5,2019-02-01,South Dakota,46,SD,South Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",-384.36,0,1871
Monthly,2019,2019,2,February,5,2019-02-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-912.78,0,1872
Monthly,2019,2019,2,February,5,2019-02-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-6500.44,0,1873
Monthly,2019,2019,2,February,5,2019-02-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",99019.76,0,1874
Monthly,2019,2019,2,February,5,2019-02-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",10909.8,0,1875
Monthly,2019,2019,2,February,5,2019-02-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",-6999.05,0,1876
Monthly,2019,2019,2,February,5,2019-02-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",2472.5,0,1877
Monthly,2019,2019,2,February,5,2019-02-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil & Gas,"",355.57,0,1878
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Not tied to a commodity,"",794.67,0,1879
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-114222.96,0,1880
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-348007.14,0,1881
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Coal,"",907.76,0,1882
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Coal,"",1528300.09,0,1883
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",2181708.72,0,1884
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Geothermal,"",27866.44,0,1885
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Gilsonite,"",120,0,1886
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Gilsonite,"",20,0,1887
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gilsonite,"",80591.11,0,1888
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil,"",1982747.03,0,1889
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",-148366.62,0,1890
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",50374.5,0,1891
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Oil & Gas,"",1045.83,0,1892
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Potassium,"",20910.62,0,1893
Monthly,2019,2019,2,February,5,2019-02-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Sodium,"",221.31,0,1894
Monthly,2019,2019,2,February,5,2019-02-01,Virginia,51,VA,Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-241.69,0,1895
Monthly,2019,2019,2,February,5,2019-02-01,Virginia,51,VA,Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",397.88,0,1896
Monthly,2019,2019,2,February,5,2019-02-01,Virginia,51,VA,Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Limestone,"",560,0,1897
Monthly,2019,2019,2,February,5,2019-02-01,Virginia,51,VA,Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",2940.3,0,1898
Monthly,2019,2019,2,February,5,2019-02-01,Washington,53,WA,Washington,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-84.37,0,1899
Monthly,2019,2019,2,February,5,2019-02-01,Washington,53,WA,Washington,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-256.32,0,1900
Monthly,2019,2019,2,February,5,2019-02-01,Washington,53,WA,Washington,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",4218.5,0,1901
Monthly,2019,2019,2,February,5,2019-02-01,West Virginia,54,WV,West Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-48.12,0,1902
Monthly,2019,2019,2,February,5,2019-02-01,West Virginia,54,WV,West Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Gas,"",393.59,0,1903
Monthly,2019,2019,2,February,5,2019-02-01,West Virginia,54,WV,West Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,Onshore,Limestone,"",14.74,0,1904
Monthly,2019,2019,2,February,5,2019-02-01,West Virginia,54,WV,West Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",367.8,0,1905
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Other Distributions,Onshore,Not tied to a commodity,"",2077.47,0,1906
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Royalties,Onshore,Not tied to a commodity,"",-1073851.21,0,1907
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-3262488.78,0,1908
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Rents & Bonuses,Onshore,Coal,"",294041.95,0,1909
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Royalties,Onshore,Coal,"",14174150.55,0,1910
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Royalties,Onshore,Gas,"",24172352.5,0,1911
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Royalties,Onshore,Oil,"",10855805.36,0,1912
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Other Distributions,Onshore,Oil & Gas,"",2730351.49,0,1913
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Rents & Bonuses,Onshore,Oil & Gas,"",222331.47,0,1914
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Royalties,Onshore,Oil & Gas,"",96320.5,0,1915
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Other Distributions,Onshore,Sodium,"",14049,0,1916
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Rents & Bonuses,Onshore,Sodium,"",-3575.5,0,1917
Monthly,2019,2019,2,February,5,2019-02-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,Royalties,Onshore,Sodium,"",1136733.27,0,1918
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Other Distributions,Onshore,Not tied to a commodity,"",8203.47,0,1919
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Other Distributions,Onshore,Not tied to a commodity,"",99332.53,1,1920
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Other Distributions,Offshore,Oil & Gas,"",134511.98,0,1921
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Other Distributions,Offshore,Wind,"",0,0,1922
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Rents & Bonuses,GOMESA offshore,Oil & Gas,"",6896.11,0,1923
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Royalties,GOMESA offshore,Oil & Gas,"",520.52,0,1924
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Other Distributions,Onshore,Coal,"",14.78,0,1925
Monthly,2019,2019,2,February,5,2019-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,Other Distributions,Onshore,Geothermal,"",0.33,0,1926
