period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Oklahoma",40109,OK,Oklahoma,Oklahoma,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),12,0,4039
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Oklahoma",40109,OK,Oklahoma,Oklahoma,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1532,0,4040
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Payne",40119,OK,Oklahoma,Payne,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),268,0,4041
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Payne",40119,OK,Oklahoma,Payne,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),21282,0,4042
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Pittsburg",40121,OK,Oklahoma,Pittsburg,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1822512,0,4043
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Roger Mills",40129,OK,Oklahoma,Roger Mills,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),22953,0,4044
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Roger Mills",40129,OK,Oklahoma,Roger Mills,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3664590,0,4045
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Sequoyah",40135,OK,Oklahoma,Sequoyah,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),32025,0,4046
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Texas",40139,OK,Oklahoma,Texas,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),11347,0,4047
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Texas",40139,OK,Oklahoma,Texas,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),204860,0,4048
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Tillman",40141,OK,Oklahoma,Tillman,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),12222,0,4049
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Washita",40149,OK,Oklahoma,Washita,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2537,0,4050
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Washita",40149,OK,Oklahoma,Washita,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),38226,0,4051
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Woods",40151,OK,Oklahoma,Woods,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),21652,0,4052
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Woods",40151,OK,Oklahoma,Woods,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1434825,0,4053
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Woodward",40153,OK,Oklahoma,Woodward,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3497,0,4054
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oklahoma, Woodward",40153,OK,Oklahoma,Woodward,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),979248,0,4055
Fiscal Year,0,2008,0,"",0,2008-01-01,"Pennsylvania, Indiana",42063,PA,Pennsylvania,Indiana,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6118,0,4056
Fiscal Year,0,2008,0,"",0,2008-01-01,"Pennsylvania, Westmoreland",42129,PA,Pennsylvania,Westmoreland,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),10394,0,4057
Fiscal Year,0,2008,0,"",0,2008-01-01,"South Dakota, Fall River",46047,SD,South Dakota,Fall River,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4314,0,4058
Fiscal Year,0,2008,0,"",0,2008-01-01,"South Dakota, Fall River",46047,SD,South Dakota,Fall River,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),17549,0,4059
Fiscal Year,0,2008,0,"",0,2008-01-01,"South Dakota, Harding",46063,SD,South Dakota,Harding,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),169577,0,4060
Fiscal Year,0,2008,0,"",0,2008-01-01,"South Dakota, Harding",46063,SD,South Dakota,Harding,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1714236,0,4061
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Bowie",48037,TX,Texas,Bowie,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),637,0,4062
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Bowie",48037,TX,Texas,Bowie,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1965,0,4063
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Burleson",48051,TX,Texas,Burleson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),18696,0,4064
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Burleson",48051,TX,Texas,Burleson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),169371,0,4065
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Chambers",48071,TX,Texas,Chambers,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),610,0,4066
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Chambers",48071,TX,Texas,Chambers,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3666,0,4067
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Denton",48121,TX,Texas,Denton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),409394,0,4068
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Freestone",48161,TX,Texas,Freestone,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),104377,0,4069
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Galveston",48167,TX,Texas,Galveston,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),43876,0,4070
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Galveston",48167,TX,Texas,Galveston,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),69389,0,4071
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Gray",48179,TX,Texas,Gray,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3403,0,4072
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Grayson",48181,TX,Texas,Grayson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4939,0,4073
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Grayson",48181,TX,Texas,Grayson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),20737,0,4074
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Harrison",48203,TX,Texas,Harrison,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1136,0,4075
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Harrison",48203,TX,Texas,Harrison,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),51859,0,4076
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Hemphill",48211,TX,Texas,Hemphill,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),55,0,4077
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Hemphill",48211,TX,Texas,Hemphill,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9595,0,4078
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Hidalgo",48215,TX,Texas,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),166,0,4079
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Hidalgo",48215,TX,Texas,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),33453,0,4080
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Hill",48217,TX,Texas,Hill,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),38266,0,4081
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Houston",48225,TX,Texas,Houston,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),132256,0,4082
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Houston",48225,TX,Texas,Houston,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),808231,0,4083
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Jackson",48239,TX,Texas,Jackson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),939,0,4084
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Jasper",48241,TX,Texas,Jasper,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1882,0,4085
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Johnson",48251,TX,Texas,Johnson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),372084,0,4086
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Jones",48253,TX,Texas,Jones,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1501,0,4087
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Jones",48253,TX,Texas,Jones,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2313,0,4088
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Lee",48287,TX,Texas,Lee,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),695,0,4089
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Lee",48287,TX,Texas,Lee,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),16171,0,4090
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Live Oak",48297,TX,Texas,Live Oak,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),35922,0,4091
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, McMullen",48311,TX,Texas,McMullen,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2998,0,4092
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, McMullen",48311,TX,Texas,McMullen,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),34291,0,4093
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Nacogdoches",48347,TX,Texas,Nacogdoches,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),66,0,4094
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Nacogdoches",48347,TX,Texas,Nacogdoches,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),181864,0,4095
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Newton",48351,TX,Texas,Newton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2,0,4096
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Newton",48351,TX,Texas,Newton,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),19,0,4097
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Nueces",48355,TX,Texas,Nueces,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),902,0,4098
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Nueces",48355,TX,Texas,Nueces,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),64179,0,4099
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Ochiltree",48357,TX,Texas,Ochiltree,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),10,0,4100
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Ochiltree",48357,TX,Texas,Ochiltree,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3653,0,4101
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Parker",48367,TX,Texas,Parker,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),126,0,4102
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Parker",48367,TX,Texas,Parker,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),94418,0,4103
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Sabine",48403,TX,Texas,Sabine,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3249,0,4104
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Sabine",48403,TX,Texas,Sabine,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),23584,0,4105
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, San Jacinto",48407,TX,Texas,San Jacinto,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),13497,0,4106
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, San Jacinto",48407,TX,Texas,San Jacinto,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),208587,0,4107
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Shelby",48419,TX,Texas,Shelby,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),17316,0,4108
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Shelby",48419,TX,Texas,Shelby,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6935607,0,4109
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Starr",48427,TX,Texas,Starr,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),27,0,4110
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Starr",48427,TX,Texas,Starr,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),7882919,0,4111
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Tarrant",48439,TX,Texas,Tarrant,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1655,0,4112
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Tarrant",48439,TX,Texas,Tarrant,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6785354,0,4113
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Taylor",48441,TX,Texas,Taylor,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4108,0,4114
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Walker",48471,TX,Texas,Walker,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),11013,0,4115
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Washington",48477,TX,Texas,Washington,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3484,0,4116
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Washington",48477,TX,Texas,Washington,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),39922,0,4117
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Wheeler",48483,TX,Texas,Wheeler,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),26,0,4118
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Wheeler",48483,TX,Texas,Wheeler,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3943,0,4119
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Wilbarger",48487,TX,Texas,Wilbarger,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),417,0,4120
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Wilbarger",48487,TX,Texas,Wilbarger,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6194,0,4121
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Wise",48497,TX,Texas,Wise,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),24872,0,4122
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Wise",48497,TX,Texas,Wise,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),376965,0,4123
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Zapata",48505,TX,Texas,Zapata,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),56,0,4124
Fiscal Year,0,2008,0,"",0,2008-01-01,"Texas, Zapata",48505,TX,Texas,Zapata,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),519560,0,4125
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Beaver",49001,UT,Utah,Beaver,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Thousands of Pounds","Geothermal - Electrical Generation, Thousands of Pounds",2476567555,0,4126
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Carbon",49007,UT,Utah,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),38277,0,4127
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Carbon",49007,UT,Utah,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),6278314,0,4128
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Carbon",49007,UT,Utah,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),46992667,0,4129
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Daggett",49009,UT,Utah,Daggett,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),71,0,4130
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Daggett",49009,UT,Utah,Daggett,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),110759,0,4131
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Duchesne",49013,UT,Utah,Duchesne,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3259504,0,4132
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Duchesne",49013,UT,Utah,Duchesne,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),5372385,0,4133
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Emery",49015,UT,Utah,Emery,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),5865,0,4134
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Emery",49015,UT,Utah,Emery,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),939121,0,4135
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Emery",49015,UT,Utah,Emery,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9495279,0,4136
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Garfield",49017,UT,Utah,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9156,0,4137
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Garfield",49017,UT,Utah,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),182805,0,4138
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Grand",49019,UT,Utah,Grand,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),200657,0,4139
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Grand",49019,UT,Utah,Grand,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4823654,0,4140
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Piute",49031,UT,Utah,Piute,Federal,Onshore,Federal Onshore,County,County,"",Clay,Clay (tons),26147,0,4141
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, San Juan",49037,UT,Utah,San Juan,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),300584,0,4142
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, San Juan",49037,UT,Utah,San Juan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6080436,0,4143
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Sanpete",49039,UT,Utah,Sanpete,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4389,0,4144
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Sanpete",49039,UT,Utah,Sanpete,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),17485,0,4145
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Sevier",49041,UT,Utah,Sevier,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1506334,0,4146
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Sevier",49041,UT,Utah,Sevier,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),5390138,0,4147
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Summit",49043,UT,Utah,Summit,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),38311,0,4148
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Summit",49043,UT,Utah,Summit,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),230987,0,4149
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Tooele",49045,UT,Utah,Tooele,Federal,Onshore,Federal Onshore,County,County,"",Manure Salts,Manure Salts (tons),4156,0,4150
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Tooele",49045,UT,Utah,Tooele,Federal,Onshore,Federal Onshore,County,County,"",Salt,Salt (tons),9356,0,4151
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Tooele",49045,UT,Utah,Tooele,Federal,Onshore,Federal Onshore,County,County,"",Potash,Potash (tons),29763,0,4152
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Tooele",49045,UT,Utah,Tooele,Federal,Onshore,Federal Onshore,County,County,"",Magnesium Chloride Brine,Magnesium Chloride Brine (tons),54727,0,4153
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Uintah",49047,UT,Utah,Uintah,Federal,Onshore,Federal Onshore,County,County,"",Gilsonite,Gilsonite (tons),12750,0,4154
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Uintah",49047,UT,Utah,Uintah,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3874493,0,4155
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Uintah",49047,UT,Utah,Uintah,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),195999867,0,4156
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Utah",49049,UT,Utah,Utah,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),40042,0,4157
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Washington",49053,UT,Utah,Washington,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4747,0,4158
Fiscal Year,0,2008,0,"",0,2008-01-01,"Virginia, Dickenson",51051,VA,Virginia,Dickenson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),200965,0,4159
Fiscal Year,0,2008,0,"",0,2008-01-01,"Virginia, Giles",51071,VA,Virginia,Giles,Federal,Onshore,Federal Onshore,County,County,"",Limestone,Limestone (tons),166919,0,4160
Fiscal Year,0,2008,0,"",0,2008-01-01,"Virginia, Highland",51091,VA,Virginia,Highland,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),166,0,4161
Fiscal Year,0,2008,0,"",0,2008-01-01,"Virginia, Wise",51195,VA,Virginia,Wise,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4173,0,4162
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Grant",54023,WV,West Virginia,Grant,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),24340,0,4163
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Lewis",54041,WV,West Virginia,Lewis,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),11156,0,4164
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Mingo",54059,WV,West Virginia,Mingo,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),93617,0,4165
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Pendleton",54071,WV,West Virginia,Pendleton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),76701,0,4166
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Pocahontas",54075,WV,West Virginia,Pocahontas,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),59858,0,4167
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Preston",54077,WV,West Virginia,Preston,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),39994,0,4168
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Randolph",54083,WV,West Virginia,Randolph,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),13222,0,4169
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Tucker",54093,WV,West Virginia,Tucker,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),275748,0,4170
Fiscal Year,0,2008,0,"",0,2008-01-01,"West Virginia, Wyoming",54109,WV,West Virginia,Wyoming,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1574,0,4171
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Albany",56001,WY,Wyoming,Albany,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6037,0,4172
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Albany",56001,WY,Wyoming,Albany,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),24898,0,4173
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Big Horn",56003,WY,Wyoming,Big Horn,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),738105,0,4174
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Big Horn",56003,WY,Wyoming,Big Horn,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2375632,0,4175
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Campbell",56005,WY,Wyoming,Campbell,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4103537,0,4176
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Campbell",56005,WY,Wyoming,Campbell,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),87836775,0,4177
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Campbell",56005,WY,Wyoming,Campbell,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),381634556,0,4178
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Carbon",56007,WY,Wyoming,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),114171,0,4179
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Carbon",56007,WY,Wyoming,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1022950,0,4180
Fiscal Year,0,2008,0,"",0,2008-01-01,"Wyoming, Carbon",56007,WY,Wyoming,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),72267766,0,4181
