Calendar Year,Land Category,State,Offshore Region,Revenue Type,Commodity,Revenue
1985,Onshore,Louisiana,,Royalty,Oil,"$3,804,766.00 "
1985,Onshore,Louisiana,,Royalty,Other,"$659,450.00 "
1985,Onshore,Maryland,,Other Revenues,,"$4,114.00 "
1985,Onshore,Maryland,,Rent,,"$2,613.00 "
1985,Onshore,Maryland,,Royalty,Gas,$749.00 
1985,Onshore,Michigan,,Bonus,,"$113,820.00 "
1985,Onshore,Michigan,,Other Revenues,,"$2,932.00 "
1985,Onshore,Michigan,,Rent,,"$300,085.00 "
1985,Onshore,Michigan,,Royalty,Gas,"$286,528.00 "
1985,Onshore,Michigan,,Royalty,Oil,"$426,773.00 "
1985,Onshore,Michigan,,Royalty,Other,"$2,400.00 "
1985,Onshore,Minnesota,,Other Revenues,,$1.00 
1985,Onshore,Minnesota,,Rent,,"$8,116.00 "
1985,Onshore,Minnesota,,Royalty,Other,"$190,425.00 "
1985,Onshore,Mississippi,,Bonus,,"$168,347.00 "
1985,Onshore,Mississippi,,Other Revenues,,"$5,802.00 "
1985,Onshore,Mississippi,,Rent,,"$733,632.00 "
1985,Onshore,Mississippi,,Royalty,Gas,"$1,233,003.00 "
1985,Onshore,Mississippi,,Royalty,Oil,"$2,534,595.00 "
1985,Onshore,Missouri,,Other Revenues,,"$5,864.00 "
1985,Onshore,Missouri,,Rent,,"$24,581.00 "
1985,Onshore,Missouri,,Royalty,Other,"$2,440,816.00 "
1985,Onshore,Montana,,Bonus,,"$634,833.00 "
1985,Onshore,Montana,,Other Revenues,,"$143,482.00 "
1985,Onshore,Montana,,Rent,,"$11,850,125.00 "
1985,Onshore,Montana,,Royalty,Coal,"$17,189,792.00 "
1985,Onshore,Montana,,Royalty,Gas,"$3,116,759.00 "
1985,Onshore,Montana,,Royalty,Oil,"$19,837,292.00 "
1985,Onshore,Montana,,Royalty,Other,"$333,942.00 "
1985,Onshore,Nebraska,,Other Revenues,,$220.00 
1985,Onshore,Nebraska,,Rent,,"$204,749.00 "
1985,Onshore,Nebraska,,Royalty,Gas,"$71,646.00 "
1985,Onshore,Nebraska,,Royalty,Oil,"$488,653.00 "
1985,Onshore,Nebraska,,Royalty,Other,"$17,777.00 "
1985,Onshore,Nevada,,Bonus,,"$205,448.00 "
1985,Onshore,Nevada,,Other Revenues,,"$1,440.00 "
1985,Onshore,Nevada,,Rent,,"$12,615,186.00 "
1985,Onshore,Nevada,,Royalty,Oil,"$7,317,621.00 "
1985,Onshore,Nevada,,Royalty,Other,"$127,384.00 "
1985,Onshore,New Mexico,,Bonus,,"$13,524,629.00 "
1985,Onshore,New Mexico,,Other Revenues,,"$411,220.00 "
1985,Onshore,New Mexico,,Rent,,"$11,442,158.00 "
1985,Onshore,New Mexico,,Royalty,Coal,"$36,013,050.00 "
1985,Onshore,New Mexico,,Royalty,Gas,"$177,080,504.00 "
1985,Onshore,New Mexico,,Royalty,Oil,"$75,528,258.00 "
1985,Onshore,New Mexico,,Royalty,Other,"$11,459,665.00 "
1985,Onshore,New York,,Rent,,"$11,981.00 "
1985,Onshore,North Carolina,,Rent,,"$57,228.00 "
1985,Onshore,North Dakota,,Bonus,,"$2,877,263.00 "
1985,Onshore,North Dakota,,Other Revenues,,"$53,751.00 "
1985,Onshore,North Dakota,,Rent,,"$835,847.00 "
1985,Onshore,North Dakota,,Royalty,Coal,"$7,211,535.00 "
1985,Onshore,North Dakota,,Royalty,Gas,"$4,633,983.00 "
1985,Onshore,North Dakota,,Royalty,Oil,"$40,498,172.00 "
1985,Onshore,North Dakota,,Royalty,Other,"$1,328,729.00 "
1985,Onshore,Ohio,,Bonus,,"$19,769.00 "
1985,Onshore,Ohio,,Other Revenues,,$133.00 
1985,Onshore,Ohio,,Rent,,"$27,819.00 "
1985,Onshore,Ohio,,Royalty,Gas,"$10,130.00 "
1985,Onshore,Ohio,,Royalty,Oil,"$19,146.00 "
1985,Onshore,Oklahoma,,Bonus,,"$2,387,181.00 "
1985,Onshore,Oklahoma,,Other Revenues,,"$19,432.00 "
1985,Onshore,Oklahoma,,Rent,,"$508,230.00 "
1985,Onshore,Oklahoma,,Royalty,Coal,"$107,545.00 "
1985,Onshore,Oklahoma,,Royalty,Gas,"$22,107,672.00 "
1985,Onshore,Oklahoma,,Royalty,Oil,"$14,742,328.00 "
1985,Onshore,Oklahoma,,Royalty,Other,"$257,108.00 "
1985,Onshore,Oregon,,Rent,,"$4,400,269.00 "
1985,Onshore,Pennsylvania,,Other Revenues,,"$3,445.00 "
1985,Onshore,Pennsylvania,,Rent,,"$2,093.00 "
1985,Onshore,South Carolina,,Rent,,"$1,118.00 "
1985,Onshore,South Dakota,,Bonus,,"$159,452.00 "
1985,Onshore,South Dakota,,Other Revenues,,"$4,945.00 "
1985,Onshore,South Dakota,,Rent,,"$948,123.00 "
1985,Onshore,South Dakota,,Royalty,Gas,"$221,214.00 "
1985,Onshore,South Dakota,,Royalty,Oil,"$1,551,709.00 "
1985,Onshore,South Dakota,,Royalty,Other,"$1,647.00 "
1985,Onshore,Tennessee,,Rent,,"$16,952.00 "
1985,Onshore,Texas,,Bonus,,"$483,980.00 "
1985,Onshore,Texas,,Other Revenues,,"$11,281.00 "
1985,Onshore,Texas,,Rent,,"$280,715.00 "
1985,Onshore,Texas,,Royalty,Gas,"$917,626.00 "
1985,Onshore,Texas,,Royalty,Oil,"$1,160,764.00 "
1985,Onshore,Texas,,Royalty,Other,"$49,033.00 "
1985,Onshore,Utah,,Bonus,,"$2,254,084.00 "
1985,Onshore,Utah,,Other Revenues,,"$231,569.00 "
1985,Onshore,Utah,,Rent,,"$13,735,114.00 "
1985,Onshore,Utah,,Royalty,Coal,"$15,265,329.00 "
1985,Onshore,Utah,,Royalty,Gas,"$15,629,100.00 "
1985,Onshore,Utah,,Royalty,Oil,"$54,834,339.00 "
1985,Onshore,Utah,,Royalty,Other,"$2,577,071.00 "
1985,Onshore,Virginia,,Bonus,,"$6,678.00 "
1985,Onshore,Virginia,,Other Revenues,,"$2,168.00 "
1985,Onshore,Virginia,,Rent,,"$478,873.00 "
1985,Onshore,Virginia,,Royalty,Coal,"$39,278.00 "
1985,Onshore,Virginia,,Royalty,Other,"$1,458.00 "
1985,Onshore,Washington,,Rent,,"$1,312,929.00 "
1985,Onshore,Washington,,Royalty,Coal,"$64,405.00 "
1985,Onshore,Washington,,Royalty,Other,"$13,789.00 "
1985,Onshore,West Virginia,,Other Revenues,,"$43,168.00 "
1985,Onshore,West Virginia,,Rent,,"$260,516.00 "
1985,Onshore,West Virginia,,Royalty,Gas,"$119,205.00 "
1985,Onshore,Wisconsin,,Rent,,"$16,214.00 "
1985,Onshore,Wyoming,,Bonus,,"$16,464,175.00 "
1985,Onshore,Wyoming,,Other Revenues,,"$354,186.00 "
1985,Onshore,Wyoming,,Rent,,"$19,287,942.00 "
1985,Onshore,Wyoming,,Royalty,Coal,"$27,705,941.00 "
1985,Onshore,Wyoming,,Royalty,Gas,"$98,516,317.00 "
1985,Onshore,Wyoming,,Royalty,Oil,"$246,877,793.00 "
1985,Onshore,Wyoming,,Royalty,Other,"$16,038,861.00 "
1986,Offshore,,Alaska,Other Revenues,,"$56,792.00 "
1986,Offshore,,Alaska,Rent,,"$7,561,960.00 "
1986,Offshore,,Atlantic,Rent,,"$1,993,729.00 "
1986,Offshore,,Gulf,Bonus,,"$187,094,747.00 "
1986,Offshore,,Gulf,Other Revenues,,"$4,674,801.00 "
1986,Offshore,,Gulf,Rent,,"$41,539,565.00 "
1986,Offshore,,Gulf,Royalty,Gas,"$1,496,450,615.00 "
1986,Offshore,,Gulf,Royalty,Oil,"$951,064,593.00 "
1986,Offshore,,Gulf,Royalty,Other,"$26,283,936.00 "
1986,Offshore,,Pacific,Other Revenues,,"$445,015.00 "
1986,Offshore,,Pacific,Rent,,"$1,862,983.00 "
1986,Offshore,,Pacific,Royalty,Gas,"$21,888,369.00 "
1986,Offshore,,Pacific,Royalty,Oil,"$63,973,110.00 "
1986,Onshore,Alabama,,Bonus,,"$631,824.00 "
1986,Onshore,Alabama,,Other Revenues,,"$16,042.00 "
1986,Onshore,Alabama,,Rent,,"$145,248.00 "
1986,Onshore,Alabama,,Royalty,Gas,"$46,416.00 "
1986,Onshore,Alabama,,Royalty,Oil,"$160,195.00 "
1986,Onshore,Alabama,,Royalty,Other,"$2,534.00 "
1986,Onshore,Alaska,,Other Revenues,,"$1,047.00 "
1986,Onshore,Alaska,,Rent,,"$4,295,518.00 "
1986,Onshore,Alaska,,Royalty,Gas,"$10,901,543.00 "
1986,Onshore,Alaska,,Royalty,Oil,"$2,720,962.00 "
1986,Onshore,Alaska,,Royalty,Other,"$74,087.00 "
1986,Onshore,Arizona,,Other Revenues,,$640.00 
1986,Onshore,Arizona,,Rent,,"$1,222,881.00 "
1986,Onshore,Arizona,,Royalty,Coal,"$9,078,969.00 "
1986,Onshore,Arizona,,Royalty,Gas,"$1,446.00 "
1986,Onshore,Arizona,,Royalty,Oil,"$423,267.00 "
1986,Onshore,Arizona,,Royalty,Other,"$1,212,695.00 "
1986,Onshore,Arkansas,,Bonus,,"$1,667,920.00 "
1986,Onshore,Arkansas,,Other Revenues,,"$36,958.00 "
1986,Onshore,Arkansas,,Rent,,"$548,218.00 "
1986,Onshore,Arkansas,,Royalty,Gas,"$1,797,837.00 "
1986,Onshore,Arkansas,,Royalty,Oil,"$6,945.00 "
1986,Onshore,Arkansas,,Royalty,Other,"$1,760.00 "
1986,Onshore,California,,Other Revenues,,"$40,757.00 "
1986,Onshore,California,,Rent,,"$1,810,995.00 "
1986,Onshore,California,,Royalty,Gas,"$3,065,423.00 "
1986,Onshore,California,,Royalty,Oil,"$30,908,583.00 "
1986,Onshore,California,,Royalty,Other,"$22,389,404.00 "
1986,Onshore,Colorado,,Bonus,,"$1,370,929.00 "
1986,Onshore,Colorado,,Other Revenues,,"$2,033,335.00 "
1986,Onshore,Colorado,,Rent,,"$8,005,907.00 "
1986,Onshore,Colorado,,Royalty,Coal,"$20,737,812.00 "
1986,Onshore,Colorado,,Royalty,Gas,"$18,218,519.00 "
1986,Onshore,Colorado,,Royalty,Oil,"$18,378,798.00 "
1986,Onshore,Colorado,,Royalty,Other,"$12,646,715.00 "
1986,Onshore,Florida,,Other Revenues,,$65.00 
1986,Onshore,Florida,,Rent,,"$375,523.00 "
1986,Onshore,Florida,,Royalty,Oil,"$45,047.00 "
1986,Onshore,Florida,,Royalty,Other,"$81,093.00 "
1986,Onshore,Georgia,,Rent,,$559.00 
1986,Onshore,Idaho,,Other Revenues,,"$17,656.00 "
1986,Onshore,Idaho,,Rent,,"$1,628,226.00 "
1986,Onshore,Idaho,,Royalty,Other,"$4,213,044.00 "
1986,Onshore,Illinois,,Bonus,,"$4,000.00 "
1986,Onshore,Illinois,,Other Revenues,,"$1,098.00 "
1986,Onshore,Illinois,,Rent,,"$3,968.00 "
1986,Onshore,Illinois,,Royalty,Other,"$37,367.00 "
1986,Onshore,Indiana,,Rent,,$445.00 
1986,Onshore,Iowa,,Rent,,"$1,440.00 "
1986,Onshore,Kansas,,Bonus,,"$9,859.00 "
1986,Onshore,Kansas,,Other Revenues,,"$24,035.00 "
1986,Onshore,Kansas,,Rent,,"$41,154.00 "
1986,Onshore,Kansas,,Royalty,Gas,"$1,005,418.00 "
1986,Onshore,Kansas,,Royalty,Oil,"$455,244.00 "
1986,Onshore,Kansas,,Royalty,Other,"$21,380.00 "
1986,Onshore,Kentucky,,Other Revenues,,"$8,760.00 "
1986,Onshore,Kentucky,,Rent,,"$48,391.00 "
1986,Onshore,Kentucky,,Royalty,Gas,"$139,669.00 "
1986,Onshore,Kentucky,,Royalty,Oil,"$9,435.00 "
1986,Onshore,Louisiana,,Bonus,,"$133,349.00 "
1986,Onshore,Louisiana,,Other Revenues,,$921.00 
1986,Onshore,Louisiana,,Rent,,"$238,159.00 "
1986,Onshore,Louisiana,,Royalty,Gas,"$2,161,330.00 "
1986,Onshore,Louisiana,,Royalty,Oil,"$2,345,337.00 "
1986,Onshore,Louisiana,,Royalty,Other,"$422,089.00 "
1986,Onshore,Maryland,,Other Revenues,,"$3,387.00 "
1986,Onshore,Maryland,,Rent,,"$5,623.00 "
1986,Onshore,Maryland,,Royalty,Gas,$22.00 
1986,Onshore,Michigan,,Bonus,,"$102,182.00 "
1986,Onshore,Michigan,,Other Revenues,,"$2,152.00 "
1986,Onshore,Michigan,,Rent,,"$428,784.00 "
1986,Onshore,Michigan,,Royalty,Gas,"$256,435.00 "
1986,Onshore,Michigan,,Royalty,Oil,"$221,619.00 "
1986,Onshore,Minnesota,,Rent,,"$30,913.00 "
1986,Onshore,Minnesota,,Royalty,Other,"$62,249.00 "
1986,Onshore,Mississippi,,Bonus,,"$364,558.00 "
1986,Onshore,Mississippi,,Other Revenues,,"$8,124.00 "
1986,Onshore,Mississippi,,Rent,,"$651,992.00 "
1986,Onshore,Mississippi,,Royalty,Gas,"$410,064.00 "
1986,Onshore,Mississippi,,Royalty,Oil,"$1,382,318.00 "
1986,Onshore,Mississippi,,Royalty,Other,$98.00 
1986,Onshore,Missouri,,Other Revenues,,"$7,483.00 "
1986,Onshore,Missouri,,Rent,,"$9,324.00 "
1986,Onshore,Missouri,,Royalty,Other,"$2,678,417.00 "
1986,Onshore,Montana,,Bonus,,"$1,539,402.00 "
1986,Onshore,Montana,,Other Revenues,,"$200,816.00 "
1986,Onshore,Montana,,Rent,,"$7,977,652.00 "
1986,Onshore,Montana,,Royalty,Coal,"$23,259,195.00 "
1986,Onshore,Montana,,Royalty,Gas,"$3,050,078.00 "
1986,Onshore,Montana,,Royalty,Oil,"$10,872,593.00 "
1986,Onshore,Montana,,Royalty,Other,"$367,206.00 "
1986,Onshore,Nebraska,,Bonus,,"$100,014.00 "
1986,Onshore,Nebraska,,Other Revenues,,"$1,680.00 "
1986,Onshore,Nebraska,,Rent,,"$129,710.00 "
1986,Onshore,Nebraska,,Royalty,Gas,"$1,837.00 "
1986,Onshore,Nebraska,,Royalty,Oil,"$269,628.00 "
1986,Onshore,Nebraska,,Royalty,Other,$457.00 
1986,Onshore,Nevada,,Bonus,,"$294,200.00 "
1986,Onshore,Nevada,,Other Revenues,,"$2,876.00 "
1986,Onshore,Nevada,,Rent,,"$7,164,123.00 "
1986,Onshore,Nevada,,Royalty,Oil,"$3,345,201.00 "
1986,Onshore,Nevada,,Royalty,Other,"$481,907.00 "
1986,Onshore,New Mexico,,Bonus,,"$8,731,424.00 "
1986,Onshore,New Mexico,,Other Revenues,,"$512,496.00 "
1986,Onshore,New Mexico,,Rent,,"$7,293,927.00 "
1986,Onshore,New Mexico,,Royalty,Coal,"$33,060,688.00 "
1986,Onshore,New Mexico,,Royalty,Gas,"$103,872,328.00 "
1986,Onshore,New Mexico,,Royalty,Oil,"$48,953,142.00 "
1986,Onshore,New Mexico,,Royalty,Other,"$8,032,710.00 "
1986,Onshore,New York,,Rent,,"$9,236.00 "
1986,Onshore,North Carolina,,Rent,,"$40,719.00 "
1986,Onshore,North Dakota,,Bonus,,"$400,605.00 "
1986,Onshore,North Dakota,,Other Revenues,,"$23,663.00 "
1986,Onshore,North Dakota,,Rent,,"$479,541.00 "
1986,Onshore,North Dakota,,Royalty,Coal,"$6,843,255.00 "
1986,Onshore,North Dakota,,Royalty,Gas,"$4,695,968.00 "
1986,Onshore,North Dakota,,Royalty,Oil,"$19,757,838.00 "
1986,Onshore,North Dakota,,Royalty,Other,"$561,364.00 "
1986,Onshore,Ohio,,Bonus,,"$7,593.00 "
1986,Onshore,Ohio,,Other Revenues,,$164.00 
1986,Onshore,Ohio,,Rent,,"$38,765.00 "
1986,Onshore,Ohio,,Royalty,Gas,"$7,055.00 "
1986,Onshore,Ohio,,Royalty,Oil,"$25,739.00 "
1986,Onshore,Oklahoma,,Bonus,,"$388,717.00 "
1986,Onshore,Oklahoma,,Other Revenues,,"$23,015.00 "
1986,Onshore,Oklahoma,,Rent,,"$463,503.00 "
1986,Onshore,Oklahoma,,Royalty,Coal,"$20,583.00 "
1986,Onshore,Oklahoma,,Royalty,Gas,"$13,641,820.00 "
1986,Onshore,Oklahoma,,Royalty,Oil,"$8,475,291.00 "
1986,Onshore,Oklahoma,,Royalty,Other,"$170,453.00 "
1986,Onshore,Oregon,,Rent,,"$1,967,978.00 "
1986,Onshore,Pennsylvania,,Bonus,,"$40,015.00 "
1986,Onshore,Pennsylvania,,Other Revenues,,"$1,684.00 "
1986,Onshore,Pennsylvania,,Rent,,"$3,005.00 "
1986,Onshore,South Carolina,,Rent,,"$1,528.00 "
1986,Onshore,South Dakota,,Bonus,,"$9,095.00 "
1986,Onshore,South Dakota,,Other Revenues,,"$15,566.00 "
1986,Onshore,South Dakota,,Rent,,"$744,865.00 "
1986,Onshore,South Dakota,,Royalty,Gas,"$57,179.00 "
1986,Onshore,South Dakota,,Royalty,Oil,"$890,663.00 "
1986,Onshore,South Dakota,,Royalty,Other,"$2,727.00 "
1986,Onshore,Tennessee,,Rent,,"$13,374.00 "
1986,Onshore,Texas,,Bonus,,"$66,430.00 "
1986,Onshore,Texas,,Other Revenues,,"$10,328.00 "
1986,Onshore,Texas,,Rent,,"$279,668.00 "
1986,Onshore,Texas,,Royalty,Gas,"$602,246.00 "
1986,Onshore,Texas,,Royalty,Oil,"$741,734.00 "
1986,Onshore,Texas,,Royalty,Other,"$70,953.00 "
1986,Onshore,Utah,,Bonus,,"$1,438,777.00 "
1986,Onshore,Utah,,Other Revenues,,"$177,324.00 "
1986,Onshore,Utah,,Rent,,"$8,282,556.00 "
1986,Onshore,Utah,,Royalty,Coal,"$16,321,635.00 "
1986,Onshore,Utah,,Royalty,Gas,"$12,305,568.00 "
1986,Onshore,Utah,,Royalty,Oil,"$29,592,162.00 "
1986,Onshore,Utah,,Royalty,Other,"$2,031,748.00 "
1986,Onshore,Virginia,,Other Revenues,,"$2,168.00 "
1986,Onshore,Virginia,,Rent,,"$319,024.00 "
1986,Onshore,Virginia,,Royalty,Coal,"($23,089.00)"
1986,Onshore,Washington,,Rent,,"$840,291.00 "
1986,Onshore,Washington,,Royalty,Coal,"$111,771.00 "
1986,Onshore,Washington,,Royalty,Other,"$7,967.00 "
1986,Onshore,West Virginia,,Other Revenues,,"$46,030.00 "
1986,Onshore,West Virginia,,Rent,,"$382,409.00 "
1986,Onshore,West Virginia,,Royalty,Gas,"$137,271.00 "
1986,Onshore,Wisconsin,,Rent,,"$60,195.00 "
1986,Onshore,Wyoming,,Bonus,,"$12,908,169.00 "
1986,Onshore,Wyoming,,Other Revenues,,"$4,701,078.00 "
1986,Onshore,Wyoming,,Rent,,"$17,468,016.00 "
1986,Onshore,Wyoming,,Royalty,Coal,"$28,486,778.00 "
1986,Onshore,Wyoming,,Royalty,Gas,"$75,489,538.00 "
1986,Onshore,Wyoming,,Royalty,Oil,"$131,128,192.00 "
1986,Onshore,Wyoming,,Royalty,Other,"$13,056,117.00 "
1987,Offshore,,Alaska,Other Revenues,,"$71,320.00 "
1987,Offshore,,Alaska,Rent,,"$7,677,314.00 "
1987,Offshore,,Atlantic,Rent,,"$1,757,182.00 "
1987,Offshore,,Gulf,Bonus,,"$497,247,006.00 "
1987,Offshore,,Gulf,Other Revenues,,"$20,893,095.00 "
1987,Offshore,,Gulf,Rent,,"$63,359,557.00 "
1987,Offshore,,Gulf,Royalty,Gas,"$1,319,675,851.00 "
1987,Offshore,,Gulf,Royalty,Oil,"$923,582,799.00 "
1987,Offshore,,Gulf,Royalty,Other,"$14,129,101.00 "
1987,Offshore,,Pacific,Other Revenues,,"$434,917.00 "
1987,Offshore,,Pacific,Rent,,"$1,848,659.00 "
1987,Offshore,,Pacific,Royalty,Gas,"$18,085,583.00 "
1987,Offshore,,Pacific,Royalty,Oil,"$75,690,692.00 "
1987,Onshore,Alabama,,Bonus,,"$2,653.00 "
1987,Onshore,Alabama,,Other Revenues,,"$16,360.00 "
1987,Onshore,Alabama,,Rent,,"$153,280.00 "
1987,Onshore,Alabama,,Royalty,Gas,"($4,971.00)"
1987,Onshore,Alabama,,Royalty,Oil,"$89,868.00 "
1987,Onshore,Alabama,,Royalty,Other,$260.00 
1987,Onshore,Alaska,,Other Revenues,,"$1,947.00 "
1987,Onshore,Alaska,,Rent,,"$2,759,043.00 "
1987,Onshore,Alaska,,Royalty,Gas,"$8,224,121.00 "
1987,Onshore,Alaska,,Royalty,Oil,"$2,737,168.00 "
1987,Onshore,Alaska,,Royalty,Other,"$108,515.00 "
1987,Onshore,Arizona,,Rent,,"$961,550.00 "
1987,Onshore,Arizona,,Royalty,Coal,"$5,887,427.00 "
1987,Onshore,Arizona,,Royalty,Gas,"$1,870.00 "
1987,Onshore,Arizona,,Royalty,Oil,"$381,290.00 "
1987,Onshore,Arizona,,Royalty,Other,"$2,176,490.00 "
1987,Onshore,Arkansas,,Bonus,,"$49,106.00 "
1987,Onshore,Arkansas,,Other Revenues,,"$31,160.00 "
1987,Onshore,Arkansas,,Rent,,"$401,638.00 "
1987,Onshore,Arkansas,,Royalty,Gas,"$1,505,415.00 "
1987,Onshore,Arkansas,,Royalty,Oil,"$5,124.00 "
1987,Onshore,Arkansas,,Royalty,Other,"$5,203.00 "
1987,Onshore,California,,Other Revenues,,"$27,068.00 "
1987,Onshore,California,,Rent,,"$1,601,256.00 "
1987,Onshore,California,,Royalty,Gas,"$2,126,547.00 "
1987,Onshore,California,,Royalty,Oil,"$31,791,870.00 "
1987,Onshore,California,,Royalty,Other,"$19,635,647.00 "
1987,Onshore,Colorado,,Bonus,,"$361,127.00 "
1987,Onshore,Colorado,,Other Revenues,,"$1,661,646.00 "
1987,Onshore,Colorado,,Rent,,"$7,458,601.00 "
1987,Onshore,Colorado,,Royalty,Coal,"$14,780,341.00 "
1987,Onshore,Colorado,,Royalty,Gas,"$11,852,292.00 "
1987,Onshore,Colorado,,Royalty,Oil,"$22,395,152.00 "
1987,Onshore,Colorado,,Royalty,Other,"$10,544,112.00 "
1987,Onshore,Florida,,Bonus,,"$4,600.00 "
1987,Onshore,Florida,,Other Revenues,,"$3,601.00 "
1987,Onshore,Florida,,Rent,,"$326,886.00 "
1987,Onshore,Florida,,Royalty,Oil,"$48,452.00 "
1987,Onshore,Florida,,Royalty,Other,$218.00 
1987,Onshore,Georgia,,Rent,,$36.00 
1987,Onshore,Idaho,,Other Revenues,,"$24,563.00 "
1987,Onshore,Idaho,,Rent,,"$826,500.00 "
1987,Onshore,Idaho,,Royalty,Other,"$4,506,473.00 "
1987,Onshore,Illinois,,Bonus,,"$20,604.00 "
1987,Onshore,Illinois,,Other Revenues,,$549.00 
1987,Onshore,Illinois,,Rent,,"$3,134.00 "
1987,Onshore,Indiana,,Rent,,$415.00 
1987,Onshore,Iowa,,Rent,,$180.00 
1987,Onshore,Kansas,,Bonus,,"$15,851,679.00 "
1987,Onshore,Kansas,,Other Revenues,,"$4,071.00 "
1987,Onshore,Kansas,,Rent,,"$96,116.00 "
1987,Onshore,Kansas,,Royalty,Gas,"$1,209,138.00 "
1987,Onshore,Kansas,,Royalty,Oil,"$562,244.00 "
1987,Onshore,Kansas,,Royalty,Other,"$10,747.00 "
1987,Onshore,Kentucky,,Bonus,,"$174,400.00 "
1987,Onshore,Kentucky,,Other Revenues,,"$6,211.00 "
1987,Onshore,Kentucky,,Rent,,"$37,523.00 "
1987,Onshore,Kentucky,,Royalty,Gas,"$109,834.00 "
1987,Onshore,Kentucky,,Royalty,Oil,"$11,304.00 "
1987,Onshore,Louisiana,,Other Revenues,,"$2,498.00 "
1987,Onshore,Louisiana,,Rent,,"$169,248.00 "
1987,Onshore,Louisiana,,Royalty,Gas,"$2,657,402.00 "
1987,Onshore,Louisiana,,Royalty,Oil,"$2,786,851.00 "
1987,Onshore,Louisiana,,Royalty,Other,"$382,218.00 "
1987,Onshore,Maryland,,Other Revenues,,"$1,413.00 "
1987,Onshore,Maryland,,Rent,,"$3,406.00 "
1987,Onshore,Maryland,,Royalty,Gas,$783.00 
1987,Onshore,Michigan,,Bonus,,"$6,600.00 "
1987,Onshore,Michigan,,Other Revenues,,"$2,192.00 "
1987,Onshore,Michigan,,Rent,,"$460,452.00 "
1987,Onshore,Michigan,,Royalty,Gas,"$433,504.00 "
1987,Onshore,Michigan,,Royalty,Oil,"$238,664.00 "
1987,Onshore,Michigan,,Royalty,Other,"$11,399.00 "
1987,Onshore,Minnesota,,Other Revenues,,"$170,310.00 "
1987,Onshore,Minnesota,,Rent,,"$20,975.00 "
1987,Onshore,Minnesota,,Royalty,Other,"$399,047.00 "
1987,Onshore,Mississippi,,Bonus,,"$18,662.00 "
1987,Onshore,Mississippi,,Other Revenues,,"$9,107.00 "
1987,Onshore,Mississippi,,Rent,,"$578,660.00 "
1987,Onshore,Mississippi,,Royalty,Gas,"$288,934.00 "
1987,Onshore,Mississippi,,Royalty,Oil,"$1,336,905.00 "
1987,Onshore,Missouri,,Other Revenues,,"$6,891.00 "
1987,Onshore,Missouri,,Rent,,"$6,153.00 "
1987,Onshore,Missouri,,Royalty,Other,"$4,460,895.00 "
1987,Onshore,Montana,,Bonus,,"$288,163.00 "
1987,Onshore,Montana,,Other Revenues,,"$413,085.00 "
1987,Onshore,Montana,,Rent,,"$5,605,711.00 "
1987,Onshore,Montana,,Royalty,Coal,"$39,819,490.00 "
1987,Onshore,Montana,,Royalty,Gas,"$2,817,789.00 "
1987,Onshore,Montana,,Royalty,Oil,"$10,512,630.00 "
1987,Onshore,Montana,,Royalty,Other,"$198,088.00 "
1987,Onshore,Nebraska,,Other Revenues,,"$6,356.00 "
1987,Onshore,Nebraska,,Rent,,"$86,091.00 "
1987,Onshore,Nebraska,,Royalty,Oil,"$261,912.00 "
1987,Onshore,Nebraska,,Royalty,Other,"($3,754.00)"
1987,Onshore,Nevada,,Other Revenues,,"$2,521.00 "
1987,Onshore,Nevada,,Rent,,"$5,194,461.00 "
1987,Onshore,Nevada,,Royalty,Oil,"$4,159,745.00 "
1987,Onshore,Nevada,,Royalty,Other,"$613,593.00 "
1987,Onshore,New Mexico,,Bonus,,"$3,369,287.00 "
1987,Onshore,New Mexico,,Other Revenues,,"$2,497,894.00 "
1987,Onshore,New Mexico,,Rent,,"$6,529,547.00 "
1987,Onshore,New Mexico,,Royalty,Coal,"$34,480,414.00 "
1987,Onshore,New Mexico,,Royalty,Gas,"$90,535,099.00 "
1987,Onshore,New Mexico,,Royalty,Oil,"$50,987,727.00 "
1987,Onshore,New Mexico,,Royalty,Other,"$8,736,550.00 "
1987,Onshore,New York,,Bonus,,"$32,861.00 "
1987,Onshore,New York,,Rent,,"$8,489.00 "
1987,Onshore,North Carolina,,Rent,,"$3,350.00 "
1987,Onshore,North Dakota,,Bonus,,"$284,153.00 "
1987,Onshore,North Dakota,,Other Revenues,,"$21,092.00 "
1987,Onshore,North Dakota,,Rent,,"$656,173.00 "
1987,Onshore,North Dakota,,Royalty,Coal,"$4,721,524.00 "
1987,Onshore,North Dakota,,Royalty,Gas,"$2,415,028.00 "
1987,Onshore,North Dakota,,Royalty,Oil,"$18,919,696.00 "
1987,Onshore,North Dakota,,Royalty,Other,"$776,822.00 "
1987,Onshore,Ohio,,Bonus,,"$34,522.00 "
1987,Onshore,Ohio,,Other Revenues,,$324.00 
1987,Onshore,Ohio,,Rent,,"$16,670.00 "
1987,Onshore,Ohio,,Royalty,Gas,"$19,119.00 "
1987,Onshore,Ohio,,Royalty,Oil,"$21,202.00 "
1987,Onshore,Oklahoma,,Bonus,,"$144,434.00 "
1987,Onshore,Oklahoma,,Other Revenues,,"$16,665.00 "
1987,Onshore,Oklahoma,,Rent,,"$421,289.00 "
1987,Onshore,Oklahoma,,Royalty,Gas,"$11,589,136.00 "
